county,precinct,office,district,candidate,party,election_day,early_voting,av_counting_boards,votes
Berrien,"City of Niles, Ward 2, Precinct 2",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,180,129,232,541
Berrien,"City of Niles, Ward 2, Precinct 2",Member of the State Board of Education,,Tom McMillin,Republican,222,203,144,569
Berrien,"City of Niles, Ward 2, Precinct 2",Member of the State Board of Education,,Nikki Snyder,Republican,221,214,146,581
Berrien,"City of Niles, Ward 2, Precinct 2",Member of the State Board of Education,,Scotty Boman,Libertarian,18,6,7,31
Berrien,"City of Niles, Ward 2, Precinct 2",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,14,5,2,21
Berrien,"City of Niles, Ward 2, Precinct 2",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,15,9,6,30
Berrien,"City of Niles, Ward 2, Precinct 2",Member of the State Board of Education,,Mary Anne Hering,Working Class,41,16,16,73
Berrien,"City of Niles, Ward 2, Precinct 2",Member of the State Board of Education,,Write-in,,3,3,2,8
Berrien,"City of Niles, Ward 2, Precinct 2",Member of the State Board of Education,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",Member of the State Board of Education,,Under Vote Count,,113,67,66,246
Berrien,"City of Niles, Ward 2, Precinct 2",Regent of the University of Michigan,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",Regent of the University of Michigan,,Denise Ilitch,Democrat,203,136,237,576
Berrien,"City of Niles, Ward 2, Precinct 2",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,199,134,233,566
Berrien,"City of Niles, Ward 2, Precinct 2",Regent of the University of Michigan,,Carl Meyers,Republican,225,215,147,587
Berrien,"City of Niles, Ward 2, Precinct 2",Regent of the University of Michigan,,Sevag Vartanian,Republican,193,195,133,521
Berrien,"City of Niles, Ward 2, Precinct 2",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,21,6,11,38
Berrien,"City of Niles, Ward 2, Precinct 2",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,33,10,11,54
Berrien,"City of Niles, Ward 2, Precinct 2",Regent of the University of Michigan,,Write-in,,4,5,3,12
Berrien,"City of Niles, Ward 2, Precinct 2",Regent of the University of Michigan,,Huwaida Arraf,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",Regent of the University of Michigan,,Over Vote Count,,0,2,0,2
Berrien,"City of Niles, Ward 2, Precinct 2",Regent of the University of Michigan,,Under Vote Count,,134,79,77,290
Berrien,"City of Niles, Ward 2, Precinct 2",Trustee of Michigan State University,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,207,136,235,578
Berrien,"City of Niles, Ward 2, Precinct 2",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,179,122,225,526
Berrien,"City of Niles, Ward 2, Precinct 2",Trustee of Michigan State University,,Mike Balow,Republican,220,209,136,565
Berrien,"City of Niles, Ward 2, Precinct 2",Trustee of Michigan State University,,Julie Maday,Republican,207,201,147,555
Berrien,"City of Niles, Ward 2, Precinct 2",Trustee of Michigan State University,,Grant T. Baker,Libertarian,17,7,11,35
Berrien,"City of Niles, Ward 2, Precinct 2",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,17,8,7,32
Berrien,"City of Niles, Ward 2, Precinct 2",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,10,8,2,20
Berrien,"City of Niles, Ward 2, Precinct 2",Trustee of Michigan State University,,John Anthony La Pietra,Green,16,8,11,35
Berrien,"City of Niles, Ward 2, Precinct 2",Trustee of Michigan State University,,Write-in,,6,2,1,9
Berrien,"City of Niles, Ward 2, Precinct 2",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",Trustee of Michigan State University,,Under Vote Count,,133,81,77,291
Berrien,"City of Niles, Ward 2, Precinct 2",Governor of Wayne State University,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",Governor of Wayne State University,,Rasha Demashkieh,Democrat,183,133,227,543
Berrien,"City of Niles, Ward 2, Precinct 2",Governor of Wayne State University,,Mark T. Gaffney,Democrat,180,122,231,533
Berrien,"City of Niles, Ward 2, Precinct 2",Governor of Wayne State University,,Michael Busuito,Republican,208,202,137,547
Berrien,"City of Niles, Ward 2, Precinct 2",Governor of Wayne State University,,Sunny Reddy,Republican,203,201,137,541
Berrien,"City of Niles, Ward 2, Precinct 2",Governor of Wayne State University,,Farid Ishac,Libertarian,15,2,5,22
Berrien,"City of Niles, Ward 2, Precinct 2",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,10,7,8,25
Berrien,"City of Niles, Ward 2, Precinct 2",Governor of Wayne State University,,Sami Makhoul,Green,9,3,4,16
Berrien,"City of Niles, Ward 2, Precinct 2",Governor of Wayne State University,,Suzanne Roehrig,Working Class,27,15,11,53
Berrien,"City of Niles, Ward 2, Precinct 2",Governor of Wayne State University,,Kathleen Oakford,Natural Law,13,5,6,24
Berrien,"City of Niles, Ward 2, Precinct 2",Governor of Wayne State University,,Write-in,,8,4,2,14
Berrien,"City of Niles, Ward 2, Precinct 2",Governor of Wayne State University,,Over Vote Count,,2,0,2,4
Berrien,"City of Niles, Ward 2, Precinct 2",Governor of Wayne State University,,Under Vote Count,,154,88,82,324
Berrien,"City of Niles, Ward 2, Precinct 2",County Prosecuting Attorney,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",County Prosecuting Attorney,,Trevor J. Maveal,Democrat,210,142,239,591
Berrien,"City of Niles, Ward 2, Precinct 2",County Prosecuting Attorney,,Amy Byrd,Republican,266,232,168,666
Berrien,"City of Niles, Ward 2, Precinct 2",County Prosecuting Attorney,,Write-in,,1,2,2,5
Berrien,"City of Niles, Ward 2, Precinct 2",County Prosecuting Attorney,,Over Vote Count,,0,1,0,1
Berrien,"City of Niles, Ward 2, Precinct 2",County Prosecuting Attorney,,Under Vote Count,,29,14,17,60
Berrien,"City of Niles, Ward 2, Precinct 2",County Sheriff,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",County Sheriff,,Chuck Heit,Republican,272,236,200,708
Berrien,"City of Niles, Ward 2, Precinct 2",County Sheriff,,Al DiBrito,No Party Affiliation,140,78,104,322
Berrien,"City of Niles, Ward 2, Precinct 2",County Sheriff,,Write-in,,6,4,4,14
Berrien,"City of Niles, Ward 2, Precinct 2",County Sheriff,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",County Sheriff,,Under Vote Count,,88,73,118,279
Berrien,"City of Niles, Ward 2, Precinct 2",County Clerk,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",County Clerk,,Jessica Jackson,Democrat,228,149,251,628
Berrien,"City of Niles, Ward 2, Precinct 2",County Clerk,,Stacy Loar-Porter,Republican,245,227,152,624
Berrien,"City of Niles, Ward 2, Precinct 2",County Clerk,,Write-in,,4,1,3,8
Berrien,"City of Niles, Ward 2, Precinct 2",County Clerk,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",County Clerk,,Under Vote Count,,29,14,20,63
Berrien,"City of Niles, Ward 2, Precinct 2",County Treasurer,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",County Treasurer,,Shelly Weich,Republican,357,270,230,857
Berrien,"City of Niles, Ward 2, Precinct 2",County Treasurer,,Write-in,,25,17,16,58
Berrien,"City of Niles, Ward 2, Precinct 2",County Treasurer,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",County Treasurer,,Under Vote Count,,124,104,180,408
Berrien,"City of Niles, Ward 2, Precinct 2",County Register of Deeds,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",County Register of Deeds,,Lora Gnodtke Freehling,Republican,350,265,226,841
Berrien,"City of Niles, Ward 2, Precinct 2",County Register of Deeds,,Write-in,,27,21,16,64
Berrien,"City of Niles, Ward 2, Precinct 2",County Register of Deeds,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",County Register of Deeds,,Under Vote Count,,129,105,184,418
Berrien,"City of Niles, Ward 2, Precinct 2",County Drain Commissioner,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",County Drain Commissioner,,George McManus III,Republican,348,266,220,834
Berrien,"City of Niles, Ward 2, Precinct 2",County Drain Commissioner,,Write-in,,29,20,16,65
Berrien,"City of Niles, Ward 2, Precinct 2",County Drain Commissioner,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",County Drain Commissioner,,Under Vote Count,,129,105,190,424
Berrien,"City of Niles, Ward 2, Precinct 2",County Surveyor,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",County Surveyor,,John G. Kamer,Republican,345,267,220,832
Berrien,"City of Niles, Ward 2, Precinct 2",County Surveyor,,Write-in,,28,20,15,63
Berrien,"City of Niles, Ward 2, Precinct 2",County Surveyor,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",County Surveyor,,Under Vote Count,,133,104,191,428
Berrien,"City of Niles, Ward 2, Precinct 2",County Commissioner 12th District,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",County Commissioner 12th District,,Jessica Gomez,Democrat,219,140,232,591
Berrien,"City of Niles, Ward 2, Precinct 2",County Commissioner 12th District,,Sharon J. Tyler,Republican,260,231,176,667
Berrien,"City of Niles, Ward 2, Precinct 2",County Commissioner 12th District,,Write-in,,3,3,3,9
Berrien,"City of Niles, Ward 2, Precinct 2",County Commissioner 12th District,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",County Commissioner 12th District,,Under Vote Count,,24,17,15,56
Berrien,"City of Niles, Ward 2, Precinct 2",Justice of Supreme Court 8 Year Term,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",Justice of Supreme Court 8 Year Term,,Andrew Fink,,163,124,84,371
Berrien,"City of Niles, Ward 2, Precinct 2",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,212,163,227,602
Berrien,"City of Niles, Ward 2, Precinct 2",Justice of Supreme Court 8 Year Term,,Write-in,,11,8,5,24
Berrien,"City of Niles, Ward 2, Precinct 2",Justice of Supreme Court 8 Year Term,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",Justice of Supreme Court 8 Year Term,,Under Vote Count,,120,96,110,326
Berrien,"City of Niles, Ward 2, Precinct 2",Justice of Supreme Court Partial Term Ending 01/01/2029,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",Justice of Supreme Court Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,254,164,237,655
Berrien,"City of Niles, Ward 2, Precinct 2",Justice of Supreme Court Partial Term Ending 01/01/2029,,Patrick William O'Grady,,120,119,74,313
Berrien,"City of Niles, Ward 2, Precinct 2",Justice of Supreme Court Partial Term Ending 01/01/2029,,Write-in,,9,10,3,22
Berrien,"City of Niles, Ward 2, Precinct 2",Justice of Supreme Court Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",Justice of Supreme Court Partial Term Ending 01/01/2029,,Under Vote Count,,123,98,112,333
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Court of Appeals 3rd District,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Court of Appeals 3rd District,,Philip P. Mariani,,211,141,192,544
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Court of Appeals 3rd District,,Christopher P. Yates,,238,195,193,626
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Court of Appeals 3rd District,,Write-in,,22,11,10,43
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Court of Appeals 3rd District,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Court of Appeals 3rd District,,Under Vote Count,,541,435,457,1433
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Circuit Court 2nd Circuit,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Circuit Court 2nd Circuit,,Angela Pasula,,322,237,250,809
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Circuit Court 2nd Circuit,,Write-in,,21,9,9,39
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Circuit Court 2nd Circuit,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Circuit Court 2nd Circuit,,Under Vote Count,,163,145,167,475
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Probate Court,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Probate Court,,Brian S. Berger,,317,237,235,789
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Probate Court,,Write-in,,23,8,12,43
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Probate Court,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of Probate Court,,Under Vote Count,,166,146,179,491
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of District Court 5th District,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of District Court 5th District,,Sherri Cochran Frame,,242,152,185,579
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of District Court 5th District,,Albert Mais,,99,103,83,285
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of District Court 5th District,,Write-in,,16,8,7,31
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of District Court 5th District,,Over Vote Count,,1,0,1,2
Berrien,"City of Niles, Ward 2, Precinct 2",Judge of District Court 5th District,,Under Vote Count,,148,128,150,426
Berrien,"City of Niles, Ward 2, Precinct 2",Lake Michigan College Board Member,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",Lake Michigan College Board Member,,Joan M. Smith,,252,173,231,656
Berrien,"City of Niles, Ward 2, Precinct 2",Lake Michigan College Board Member,,Mark D. Weber,,228,171,176,575
Berrien,"City of Niles, Ward 2, Precinct 2",Lake Michigan College Board Member,,Write-in,,12,9,4,25
Berrien,"City of Niles, Ward 2, Precinct 2",Lake Michigan College Board Member,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",Lake Michigan College Board Member,,Under Vote Count,,520,429,441,1390
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Mayor,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Mayor,,Nick Shelton,,388,291,296,975
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Mayor,,Write-in,,19,11,6,36
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Mayor,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Mayor,,Under Vote Count,,99,89,124,312
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Ward 2 Council Member,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Ward 2 Council Member,,Josiah Bliss,,159,105,80,344
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Ward 2 Council Member,,Sheila A. Koebel,,234,185,233,652
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Ward 2 Council Member,,Write-in,,15,4,4,23
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Ward 2 Council Member,,Over Vote Count,,0,1,1,2
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Ward 2 Council Member,,Under Vote Count,,98,96,108,302
Berrien,"City of Niles, Ward 2, Precinct 2",Niles Community Schools Board Member 6 Year Term,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",Niles Community Schools Board Member 6 Year Term,,David Fish,,346,252,242,840
Berrien,"City of Niles, Ward 2, Precinct 2",Niles Community Schools Board Member 6 Year Term,,Write-in,,21,19,10,50
Berrien,"City of Niles, Ward 2, Precinct 2",Niles Community Schools Board Member 6 Year Term,,Paulette Johnson,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",Niles Community Schools Board Member 6 Year Term,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",Niles Community Schools Board Member 6 Year Term,,Under Vote Count,,645,511,600,1756
Berrien,"City of Niles, Ward 2, Precinct 2",Niles Community Schools Board Member Partial Term Ending 12/31/2028,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",Niles Community Schools Board Member Partial Term Ending 12/31/2028,,Kelly Gaideski,,351,255,264,870
Berrien,"City of Niles, Ward 2, Precinct 2",Niles Community Schools Board Member Partial Term Ending 12/31/2028,,Write-in,,17,11,6,34
Berrien,"City of Niles, Ward 2, Precinct 2",Niles Community Schools Board Member Partial Term Ending 12/31/2028,,Over Vote Count,,0,0,0,0
Berrien,"City of Niles, Ward 2, Precinct 2",Niles Community Schools Board Member Partial Term Ending 12/31/2028,,Under Vote Count,,138,125,156,419
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Park Maintenance Millage,,Ballots Cast,,506,391,426,1323
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Park Maintenance Millage,,Yes,,227,164,189,580
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Park Maintenance Millage,,No,,225,186,191,602
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Park Maintenance Millage,,Over Vote Count,,0,0,1,1
Berrien,"City of Niles, Ward 2, Precinct 2",Niles City Park Maintenance Millage,,Under Vote Count,,54,41,45,140
Berrien,"City of Niles, Ward 3, Precinct 3",President,,Ballots Cast,,538,274,302,1114
Berrien,"City of Niles, Ward 3, Precinct 3",President,,Kamala D. Harris /,Democrat,222,104,187,513
Berrien,"City of Niles, Ward 3, Precinct 3",President,,Donald J. Trump /,Republican,299,168,102,569
Berrien,"City of Niles, Ward 3, Precinct 3",President,,Chase Oliver /,Libertarian,4,1,0,5
Berrien,"City of Niles, Ward 3, Precinct 3",President,,Randall Terry /,U.S. Taxpayers,1,0,2,3
Berrien,"City of Niles, Ward 3, Precinct 3",President,,Jill Stein /,Green,3,0,1,4
Berrien,"City of Niles, Ward 3, Precinct 3",President,,"Robert F. Kennedy, Jr. /",Natural Law,5,0,4,9
Berrien,"City of Niles, Ward 3, Precinct 3",President,,Joseph Kishore /,No Party Affiliation,0,0,0,0
Berrien,"City of Niles, Ward 3, Precinct 3",President,,Cornel West /,No Party Affiliation,0,0,0,0
Berrien,"City of Niles, Ward 3, Precinct 3",President,,Write-in,,3,0,0,3
Berrien,"City of Niles, Ward 3, Precinct 3",President,,Cherunda Lynn Fox,,0,0,0,0
Berrien,"City of Niles, Ward 3, Precinct 3",President,,Claudia De la Cruz,,0,0,0,0
Berrien,"City of Niles, Ward 3, Precinct 3",President,,Jay J. Bowman,,0,0,0,0
Berrien,"City of Niles, Ward 3, Precinct 3",President,,Peter Sonski,,0,0,0,0
Berrien,"City of Niles, Ward 3, Precinct 3",President,,Over Vote Count,,0,0,2,2
Berrien,"City of Niles, Ward 3, Precinct 3",President,,Under Vote Count,,1,1,3,5
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. Senate,,Ballots Cast,,538,274,302,1114
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. Senate,,Elissa Slotkin,Democrat,205,99,179,483
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. Senate,,Mike Rogers,Republican,277,163,105,545
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. Senate,,Joseph Solis-Mullen,Libertarian,10,3,1,14
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. Senate,,Dave Stein,U.S. Taxpayers,12,0,4,16
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. Senate,,Douglas P. Marsh,Green,5,1,1,7
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. Senate,,Doug Dern,Natural Law,3,1,3,7
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. Senate,,Write-in,,4,0,1,5
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. Senate,,James Chapman,,0,0,0,0
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. Senate,,Marcus A. Irvine,,0,0,0,0
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. Senate,,Valerie Lee Willis,,0,0,0,0
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. Senate,,Over Vote Count,,1,0,1,2
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. Senate,,Under Vote Count,,21,7,7,35
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. House,5,Ballots Cast,,538,274,302,1114
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. House,5,Libbi Urban,Democrat,210,95,175,480
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. House,5,Tim Walberg,Republican,284,169,114,567
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. House,5,James Bronke,Green,15,3,4,22
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. House,5,Write-in,,2,0,1,3
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. House,5,Over Vote Count,,0,0,1,1
Berrien,"City of Niles, Ward 3, Precinct 3",U.S. House,5,Under Vote Count,,27,7,7,41
Berrien,"City of Niles, Ward 3, Precinct 3",Representative in State Legislature 37th District,,Ballots Cast,,538,274,302,1114
Berrien,"City of Niles, Ward 3, Precinct 3",Representative in State Legislature 37th District,,Angela Jones,Democrat,196,98,176,470
Berrien,"City of Niles, Ward 3, Precinct 3",Representative in State Legislature 37th District,,Brad Paquette,Republican,314,168,114,596
Berrien,"City of Niles, Ward 3, Precinct 3",Representative in State Legislature 37th District,,Write-in,,2,1,1,4
Berrien,"City of Niles, Ward 3, Precinct 3",Representative in State Legislature 37th District,,Over Vote Count,,0,0,1,1
Berrien,"City of Niles, Ward 3, Precinct 3",Representative in State Legislature 37th District,,Under Vote Count,,26,7,10,43
Berrien,"City of Niles, Ward 3, Precinct 3",Member of the State Board of Education,,Ballots Cast,,538,274,302,1114
Berrien,"City of Niles, Ward 3, Precinct 3",Member of the State Board of Education,,Theodore Jones,Democrat,189,92,166,447
Berrien,"City of Niles, Ward 3, Precinct 3",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,177,86,158,421
Berrien,"City of Niles, Ward 3, Precinct 3",Member of the State Board of Education,,Tom McMillin,Republican,237,153,98,488
Berrien,"City of Niles, Ward 3, Precinct 3",Member of the State Board of Education,,Nikki Snyder,Republican,260,153,101,514
Berrien,"City of Niles, Ward 3, Precinct 3",Member of the State Board of Education,,Scotty Boman,Libertarian,17,4,2,23
Berrien,"City of Niles, Ward 3, Precinct 3",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,6,0,4,10
Berrien,"City of Niles, Ward 3, Precinct 3",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,17,5,10,32
Berrien,"City of Niles, Ward 3, Precinct 3",Member of the State Board of Education,,Mary Anne Hering,Working Class,32,11,16,59
Berrien,"City of Niles, Ward 3, Precinct 3",Member of the State Board of Education,,Write-in,,3,0,0,3
Berrien,"City of Niles, Ward 3, Precinct 3",Member of the State Board of Education,,Over Vote Count,,0,0,6,6
Berrien,"City of Niles, Ward 3, Precinct 3",Member of the State Board of Education,,Under Vote Count,,138,44,42,224
Berrien,"City of Niles, Ward 3, Precinct 3",Regent of the University of Michigan,,Ballots Cast,,538,274,302,1114
Berrien,"City of Niles, Ward 3, Precinct 3",Regent of the University of Michigan,,Denise Ilitch,Democrat,190,87,163,440
Berrien,"City of Niles, Ward 3, Precinct 3",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,187,87,164,438
Berrien,"City of Niles, Ward 3, Precinct 3",Regent of the University of Michigan,,Carl Meyers,Republican,265,160,102,527
Berrien,"City of Niles, Ward 3, Precinct 3",Regent of the University of Michigan,,Sevag Vartanian,Republican,223,148,97,468
Berrien,"City of Niles, Ward 3, Precinct 3",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,20,5,7,32
Berrien,"City of Niles, Ward 3, Precinct 3",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,27,8,12,47
Berrien,"City of Niles, Ward 3, Precinct 3",Regent of the University of Michigan,,Write-in,,3,1,1,5
Berrien,"City of Niles, Ward 3, Precinct 3",Regent of the University of Michigan,,Huwaida Arraf,,0,0,0,0
Berrien,"City of Niles, Ward 3, Precinct 3",Regent of the University of Michigan,,Over Vote Count,,0,2,2,4
Berrien,"City of Niles, Ward 3, Precinct 3",Regent of the University of Michigan,,Under Vote Count,,161,50,56,267
Berrien,"City of Niles, Ward 3, Precinct 3",Trustee of Michigan State University,,Ballots Cast,,538,274,302,1114
Berrien,"City of Niles, Ward 3, Precinct 3",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,200,93,167,460
Berrien,"City of Niles, Ward 3, Precinct 3",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,176,84,156,416
Berrien,"City of Niles, Ward 3, Precinct 3",Trustee of Michigan State University,,Mike Balow,Republican,246,157,100,503
Berrien,"City of Niles, Ward 3, Precinct 3",Trustee of Michigan State University,,Julie Maday,Republican,240,154,96,490
Berrien,"City of Niles, Ward 3, Precinct 3",Trustee of Michigan State University,,Grant T. Baker,Libertarian,12,2,5,19
Berrien,"City of Niles, Ward 3, Precinct 3",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,14,7,7,28
Berrien,"City of Niles, Ward 3, Precinct 3",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,12,0,6,18
Berrien,"City of Niles, Ward 3, Precinct 3",Trustee of Michigan State University,,John Anthony La Pietra,Green,10,2,7,19
Berrien,"City of Niles, Ward 3, Precinct 3",Trustee of Michigan State University,,Write-in,,2,0,1,3
Berrien,"City of Niles, Ward 3, Precinct 3",Trustee of Michigan State University,,Over Vote Count,,0,0,2,2
Berrien,"City of Niles, Ward 3, Precinct 3",Trustee of Michigan State University,,Under Vote Count,,164,49,57,270
Berrien,"City of Niles, Ward 3, Precinct 3",Governor of Wayne State University,,Ballots Cast,,538,274,302,1114
Berrien,"City of Niles, Ward 3, Precinct 3",Governor of Wayne State University,,Rasha Demashkieh,Democrat,185,88,161,434
Berrien,"City of Niles, Ward 3, Precinct 3",Governor of Wayne State University,,Mark T. Gaffney,Democrat,188,81,161,430
Berrien,"City of Niles, Ward 3, Precinct 3",Governor of Wayne State University,,Michael Busuito,Republican,243,158,98,499
Berrien,"City of Niles, Ward 3, Precinct 3",Governor of Wayne State University,,Sunny Reddy,Republican,240,150,94,484
Berrien,"City of Niles, Ward 3, Precinct 3",Governor of Wayne State University,,Farid Ishac,Libertarian,11,3,2,16
Berrien,"City of Niles, Ward 3, Precinct 3",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,9,3,7,19
Berrien,"City of Niles, Ward 3, Precinct 3",Governor of Wayne State University,,Sami Makhoul,Green,4,3,4,11
Berrien,"City of Niles, Ward 3, Precinct 3",Governor of Wayne State University,,Suzanne Roehrig,Working Class,19,12,11,42
Berrien,"City of Niles, Ward 3, Precinct 3",Governor of Wayne State University,,Kathleen Oakford,Natural Law,5,2,7,14
Berrien,"City of Niles, Ward 3, Precinct 3",Governor of Wayne State University,,Write-in,,2,0,1,3
