county,precinct,office,district,candidate,party,election_day,early_voting,votes
Osceola,"Hersey Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,184,74,258
Osceola,"Hersey Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,180,65,245
Osceola,"Hersey Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,485,320,805
Osceola,"Hersey Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,Republican,471,313,784
Osceola,"Hersey Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,Libertarian,24,10,34
Osceola,"Hersey Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,11,8,19
Osceola,"Hersey Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,14,8,22
Osceola,"Hersey Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,38,15,53
Osceola,"Hersey Township, Precinct 1",Member of the State Board of Education,,Write-in,,1,0,1
Osceola,"Hersey Township, Precinct 1",Member of the State Board of Education,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",Member of the State Board of Education,,Under Vote Count,,142,67,209
Osceola,"Hersey Township, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,202,72,274
Osceola,"Hersey Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,179,73,252
Osceola,"Hersey Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,503,324,827
Osceola,"Hersey Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,446,296,742
Osceola,"Hersey Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,26,13,39
Osceola,"Hersey Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,26,16,42
Osceola,"Hersey Township, Precinct 1",Regent of the University of Michigan,,Write-in,,1,0,1
Osceola,"Hersey Township, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,167,86,253
Osceola,"Hersey Township, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,192,74,266
Osceola,"Hersey Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,171,64,235
Osceola,"Hersey Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,481,316,797
Osceola,"Hersey Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,452,307,759
Osceola,"Hersey Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,19,9,28
Osceola,"Hersey Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,23,10,33
Osceola,"Hersey Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,26,7,33
Osceola,"Hersey Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,11,7,18
Osceola,"Hersey Township, Precinct 1",Trustee of Michigan State University,,Write-in,,1,0,1
Osceola,"Hersey Township, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,174,86,260
Osceola,"Hersey Township, Precinct 1",Governor of Wayne State University,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,176,69,245
Osceola,"Hersey Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,181,70,251
Osceola,"Hersey Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,476,310,786
Osceola,"Hersey Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,457,309,766
Osceola,"Hersey Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,14,5,19
Osceola,"Hersey Township, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,14,5,19
Osceola,"Hersey Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,9,3,12
Osceola,"Hersey Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,32,13,45
Osceola,"Hersey Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,9,6,15
Osceola,"Hersey Township, Precinct 1",Governor of Wayne State University,,Write-in,,1,0,1
Osceola,"Hersey Township, Precinct 1",Governor of Wayne State University,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",Governor of Wayne State University,,Under Vote Count,,181,90,271
Osceola,"Hersey Township, Precinct 1",County Prosecuting Attorney,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",County Prosecuting Attorney,,Anthony Badovinac,Republican,601,367,968
Osceola,"Hersey Township, Precinct 1",County Prosecuting Attorney,,Write-in,,9,0,9
Osceola,"Hersey Township, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,0,1,1
Osceola,"Hersey Township, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,165,72,237
Osceola,"Hersey Township, Precinct 1",County Sheriff,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",County Sheriff,,Mark Cool,Republican,618,374,992
Osceola,"Hersey Township, Precinct 1",County Sheriff,,Write-in,,7,0,7
Osceola,"Hersey Township, Precinct 1",County Sheriff,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",County Sheriff,,Under Vote Count,,150,66,216
Osceola,"Hersey Township, Precinct 1",County Clerk,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",County Clerk,,Tracey Cochran,Republican,610,373,983
Osceola,"Hersey Township, Precinct 1",County Clerk,,Write-in,,7,0,7
Osceola,"Hersey Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",County Clerk,,Under Vote Count,,158,67,225
Osceola,"Hersey Township, Precinct 1",County Treasurer,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",County Treasurer,,Tonia M. Hartline,Republican,604,372,976
Osceola,"Hersey Township, Precinct 1",County Treasurer,,Write-in,,12,1,13
Osceola,"Hersey Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",County Treasurer,,Under Vote Count,,159,67,226
Osceola,"Hersey Township, Precinct 1",County Register of Deeds,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",County Register of Deeds,,Heather E. Gray,Republican,606,372,978
Osceola,"Hersey Township, Precinct 1",County Register of Deeds,,Write-in,,10,0,10
Osceola,"Hersey Township, Precinct 1",County Register of Deeds,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",County Register of Deeds,,Under Vote Count,,159,68,227
Osceola,"Hersey Township, Precinct 1",County Road Commissioner,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",County Road Commissioner,,Doug Kanouse,Republican,576,351,927
Osceola,"Hersey Township, Precinct 1",County Road Commissioner,,Gary L. Wemple,Republican,516,313,829
Osceola,"Hersey Township, Precinct 1",County Road Commissioner,,Write-in,,13,0,13
Osceola,"Hersey Township, Precinct 1",County Road Commissioner,,Over Vote Count,,0,2,2
Osceola,"Hersey Township, Precinct 1",County Road Commissioner,,Under Vote Count,,445,214,659
Osceola,"Hersey Township, Precinct 1",County Drain Commissioner,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",County Drain Commissioner,,David Belden,Republican,598,368,966
Osceola,"Hersey Township, Precinct 1",County Drain Commissioner,,Write-in,,11,1,12
Osceola,"Hersey Township, Precinct 1",County Drain Commissioner,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",County Drain Commissioner,,Under Vote Count,,166,71,237
Osceola,"Hersey Township, Precinct 1",County Surveyor,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",County Surveyor,,Bill Sikkema,Republican,596,367,963
Osceola,"Hersey Township, Precinct 1",County Surveyor,,Write-in,,10,0,10
Osceola,"Hersey Township, Precinct 1",County Surveyor,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",County Surveyor,,Under Vote Count,,169,73,242
Osceola,"Hersey Township, Precinct 1",County Commissioner 6th District,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",County Commissioner 6th District,,Scott Stieg,Republican,596,369,965
Osceola,"Hersey Township, Precinct 1",County Commissioner 6th District,,Write-in,,10,0,10
Osceola,"Hersey Township, Precinct 1",County Commissioner 6th District,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",County Commissioner 6th District,,Under Vote Count,,169,71,240
Osceola,"Hersey Township, Precinct 1",Hersey Township Supervisor,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",Hersey Township Supervisor,,Jason Daday,Democrat,395,176,571
Osceola,"Hersey Township, Precinct 1",Hersey Township Supervisor,,Write-in,,37,28,65
Osceola,"Hersey Township, Precinct 1",Hersey Township Supervisor,,Over Vote Count,,1,0,1
Osceola,"Hersey Township, Precinct 1",Hersey Township Supervisor,,Under Vote Count,,342,236,578
Osceola,"Hersey Township, Precinct 1",Hersey Township Clerk,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",Hersey Township Clerk,,Jennifer Verdi-Stieg,Republican,424,265,689
Osceola,"Hersey Township, Precinct 1",Hersey Township Clerk,,Susan Martinez,No Party Affiliation,257,140,397
Osceola,"Hersey Township, Precinct 1",Hersey Township Clerk,,Write-in,,4,0,4
Osceola,"Hersey Township, Precinct 1",Hersey Township Clerk,,Over Vote Count,,2,0,2
Osceola,"Hersey Township, Precinct 1",Hersey Township Clerk,,Under Vote Count,,88,35,123
Osceola,"Hersey Township, Precinct 1",Hersey Township Treasurer,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",Hersey Township Treasurer,,Mikhayla Black,Republican,592,358,950
Osceola,"Hersey Township, Precinct 1",Hersey Township Treasurer,,Write-in,,11,0,11
Osceola,"Hersey Township, Precinct 1",Hersey Township Treasurer,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",Hersey Township Treasurer,,Under Vote Count,,172,82,254
Osceola,"Hersey Township, Precinct 1",Hersey Township Trustee,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",Hersey Township Trustee,,Diane Leichty,Republican,526,339,865
Osceola,"Hersey Township, Precinct 1",Hersey Township Trustee,,Rene L. Stieg,No Party Affiliation,261,127,388
Osceola,"Hersey Township, Precinct 1",Hersey Township Trustee,,Write-in,,10,1,11
Osceola,"Hersey Township, Precinct 1",Hersey Township Trustee,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",Hersey Township Trustee,,Under Vote Count,,753,413,1166
Osceola,"Hersey Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,295,168,463
Osceola,"Hersey Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,259,146,405
Osceola,"Hersey Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Write-in,,11,3,14
Osceola,"Hersey Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Over Vote Count,,0,1,1
Osceola,"Hersey Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Under Vote Count,,210,122,332
Osceola,"Hersey Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,294,157,451
Osceola,"Hersey Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Patrick William O'Grady,,247,158,405
Osceola,"Hersey Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Write-in,,12,3,15
Osceola,"Hersey Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Under Vote Count,,222,122,344
Osceola,"Hersey Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Stephen L. Borrello,,437,242,679
Osceola,"Hersey Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Write-in,,17,8,25
Osceola,"Hersey Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Under Vote Count,,321,190,511
Osceola,"Hersey Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,429,245,674
Osceola,"Hersey Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,20,8,28
Osceola,"Hersey Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,1,0,1
Osceola,"Hersey Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,325,187,512
Osceola,"Hersey Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Amy C. Clapp,,437,252,689
Osceola,"Hersey Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Write-in,,18,8,26
Osceola,"Hersey Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Under Vote Count,,320,180,500
Osceola,"Hersey Township, Precinct 1",Judge of Probate District Court 18th District,,Ballots Cast,,775,440,1215
Osceola,"Hersey Township, Precinct 1",Judge of Probate District Court 18th District,,Tyler Thompson,,462,263,725
Osceola,"Hersey Township, Precinct 1",Judge of Probate District Court 18th District,,Write-in,,15,8,23
Osceola,"Hersey Township, Precinct 1",Judge of Probate District Court 18th District,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",Judge of Probate District Court 18th District,,Under Vote Count,,298,169,467
Osceola,"Hersey Township, Precinct 1",President for Village of Hersey,,Ballots Cast,,131,75,206
Osceola,"Hersey Township, Precinct 1",President for Village of Hersey,,Karen Huisman,,85,53,138
Osceola,"Hersey Township, Precinct 1",President for Village of Hersey,,Write-in,,6,0,6
Osceola,"Hersey Township, Precinct 1",President for Village of Hersey,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",President for Village of Hersey,,Under Vote Count,,40,22,62
Osceola,"Hersey Township, Precinct 1",Trustee for Village of Hersey,,Ballots Cast,,131,75,206
Osceola,"Hersey Township, Precinct 1",Trustee for Village of Hersey,,Sarah Sharp,,81,49,130
Osceola,"Hersey Township, Precinct 1",Trustee for Village of Hersey,,Write-in,,17,8,25
Osceola,"Hersey Township, Precinct 1",Trustee for Village of Hersey,,Richard Slyter,,7,0,7
Osceola,"Hersey Township, Precinct 1",Trustee for Village of Hersey,,Scott Cherry,,6,0,6
Osceola,"Hersey Township, Precinct 1",Trustee for Village of Hersey,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",Trustee for Village of Hersey,,Under Vote Count,,164,93,257
Osceola,"Hersey Township, Precinct 1",Board Member Evart School,,Ballots Cast,,21,8,29
Osceola,"Hersey Township, Precinct 1",Board Member Evart School,,Brandon Dale Beard,,0,0,0
Osceola,"Hersey Township, Precinct 1",Board Member Evart School,,Jamie Hulliberger,,0,0,0
Osceola,"Hersey Township, Precinct 1",Board Member Evart School,,Patrick A. Tiedt,,0,0,0
Osceola,"Hersey Township, Precinct 1",Board Member Evart School,,Kendall Wirth,,0,0,0
Osceola,"Hersey Township, Precinct 1",Board Member Evart School,,Over Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",Board Member Evart School,,Under Vote Count,,0,0,0
Osceola,"Hersey Township, Precinct 1",Board Member Reed City School,,Ballots Cast,,754,432,1186
Osceola,"Hersey Township, Precinct 1",Board Member Reed City School,,Sherry Westra Franklin,,281,160,441
Osceola,"Hersey Township, Precinct 1",Board Member Reed City School,,Spencer Mund,,310,190,500
Osceola,"Hersey Township, Precinct 1",Board Member Reed City School,,Nicole Quinn,,291,179,470
Osceola,"Hersey Township, Precinct 1",Board Member Reed City School,,Nate Vanderhoof,,306,181,487
Osceola,"Hersey Township, Precinct 1",Board Member Reed City School,,Write-in,,18,10,28
Osceola,"Hersey Township, Precinct 1",Board Member Reed City School,,Over Vote Count,,4,0,4
Osceola,"Hersey Township, Precinct 1",Board Member Reed City School,,Under Vote Count,,1806,1008,2814
Osceola,"Highland Township, Precinct 1",President,,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",President,,Kamala D. Harris,Democrat,119,5,124
Osceola,"Highland Township, Precinct 1",President,,Donald J. Trump,Republican,435,49,484
Osceola,"Highland Township, Precinct 1",President,,Chase Oliver,Libertarian,5,0,5
Osceola,"Highland Township, Precinct 1",President,,Randall Terry,U.S. Taxpayers,1,0,1
Osceola,"Highland Township, Precinct 1",President,,Jill Stein,Green,2,0,2
Osceola,"Highland Township, Precinct 1",President,,"Robert F. Kennedy, Jr.",Natural Law,5,0,5
Osceola,"Highland Township, Precinct 1",President,,Joseph Kishore,No Party Affiliation,1,0,1
Osceola,"Highland Township, Precinct 1",President,,Over Vote Count,,0,0,0
Osceola,"Highland Township, Precinct 1",President,,Under Vote Count,,3,0,3
Osceola,"Highland Township, Precinct 1",U.S. Senate,,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",U.S. Senate,,Elissa Slotkin,Democrat,120,5,125
Osceola,"Highland Township, Precinct 1",U.S. Senate,,Mike Rogers,Republican,431,49,480
Osceola,"Highland Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,4,0,4
Osceola,"Highland Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,7,0,7
Osceola,"Highland Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,2,0,2
Osceola,"Highland Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,0
Osceola,"Highland Township, Precinct 1",U.S. Senate,,Under Vote Count,,7,0,7
Osceola,"Highland Township, Precinct 1",U.S. House,2,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",U.S. House,2,Michael Lynch,Democrat,113,4,117
Osceola,"Highland Township, Precinct 1",U.S. House,2,John R. Moolenaar,Republican,442,50,492
Osceola,"Highland Township, Precinct 1",U.S. House,2,Scott Adams,U.S. Taxpayers,10,0,10
Osceola,"Highland Township, Precinct 1",U.S. House,2,Over Vote Count,,0,0,0
Osceola,"Highland Township, Precinct 1",U.S. House,2,Under Vote Count,,6,0,6
Osceola,"Highland Township, Precinct 1",State House,100,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",State House,100,Tracy Ruell,Democrat,117,4,121
Osceola,"Highland Township, Precinct 1",State House,100,Tom Kunse,Republican,442,49,491
Osceola,"Highland Township, Precinct 1",State House,100,Write-in,,1,0,1
Osceola,"Highland Township, Precinct 1",State House,100,Over Vote Count,,0,0,0
Osceola,"Highland Township, Precinct 1",State House,100,Under Vote Count,,11,1,12
Osceola,"Highland Township, Precinct 1",Member of the State Board of Education,,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,107,4,111
Osceola,"Highland Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,103,4,107
Osceola,"Highland Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,407,47,454
Osceola,"Highland Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,Republican,409,43,452
Osceola,"Highland Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,Libertarian,6,1,7
Osceola,"Highland Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,6,1,7
Osceola,"Highland Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,7,0,7
Osceola,"Highland Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,16,1,17
Osceola,"Highland Township, Precinct 1",Member of the State Board of Education,,Over Vote Count,,0,0,0
Osceola,"Highland Township, Precinct 1",Member of the State Board of Education,,Under Vote Count,,81,7,88
Osceola,"Highland Township, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,115,4,119
Osceola,"Highland Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,101,4,105
Osceola,"Highland Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,422,44,466
Osceola,"Highland Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,378,42,420
Osceola,"Highland Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,14,3,17
Osceola,"Highland Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,15,0,15
Osceola,"Highland Township, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0
Osceola,"Highland Township, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,97,11,108
Osceola,"Highland Township, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,108,4,112
Osceola,"Highland Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,99,4,103
Osceola,"Highland Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,411,42,453
Osceola,"Highland Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,401,43,444
Osceola,"Highland Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,9,2,11
Osceola,"Highland Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,7,1,8
Osceola,"Highland Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,7,0,7
Osceola,"Highland Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,7,1,8
Osceola,"Highland Township, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,0,0,0
Osceola,"Highland Township, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,93,11,104
Osceola,"Highland Township, Precinct 1",Governor of Wayne State University,,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,93,4,97
Osceola,"Highland Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,99,4,103
Osceola,"Highland Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,410,46,456
Osceola,"Highland Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,399,41,440
Osceola,"Highland Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,4,1,5
Osceola,"Highland Township, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,9,1,10
Osceola,"Highland Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,6,0,6
Osceola,"Highland Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,14,0,14
Osceola,"Highland Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,7,0,7
Osceola,"Highland Township, Precinct 1",Governor of Wayne State University,,Over Vote Count,,0,0,0
Osceola,"Highland Township, Precinct 1",Governor of Wayne State University,,Under Vote Count,,101,11,112
Osceola,"Highland Township, Precinct 1",County Prosecuting Attorney,,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",County Prosecuting Attorney,,Anthony Badovinac,Republican,481,51,532
Osceola,"Highland Township, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,0,0,0
Osceola,"Highland Township, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,90,3,93
Osceola,"Highland Township, Precinct 1",County Sheriff,,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",County Sheriff,,Mark Cool,Republican,483,52,535
Osceola,"Highland Township, Precinct 1",County Sheriff,,Write-in,,1,0,1
Osceola,"Highland Township, Precinct 1",County Sheriff,,Over Vote Count,,0,0,0
Osceola,"Highland Township, Precinct 1",County Sheriff,,Under Vote Count,,87,2,89
Osceola,"Highland Township, Precinct 1",County Clerk,,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",County Clerk,,Tracey Cochran,Republican,480,52,532
Osceola,"Highland Township, Precinct 1",County Clerk,,Write-in,,1,0,1
Osceola,"Highland Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0
Osceola,"Highland Township, Precinct 1",County Clerk,,Under Vote Count,,90,2,92
Osceola,"Highland Township, Precinct 1",County Treasurer,,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",County Treasurer,,Tonia M. Hartline,Republican,472,51,523
Osceola,"Highland Township, Precinct 1",County Treasurer,,Write-in,,3,0,3
Osceola,"Highland Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0
Osceola,"Highland Township, Precinct 1",County Treasurer,,Under Vote Count,,96,3,99
Osceola,"Highland Township, Precinct 1",County Register of Deeds,,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",County Register of Deeds,,Heather E. Gray,Republican,472,50,522
Osceola,"Highland Township, Precinct 1",County Register of Deeds,,Write-in,,1,0,1
Osceola,"Highland Township, Precinct 1",County Register of Deeds,,Over Vote Count,,0,0,0
Osceola,"Highland Township, Precinct 1",County Register of Deeds,,Under Vote Count,,98,4,102
Osceola,"Highland Township, Precinct 1",County Road Commissioner,,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",County Road Commissioner,,Doug Kanouse,Republican,447,46,493
Osceola,"Highland Township, Precinct 1",County Road Commissioner,,Gary L. Wemple,Republican,423,46,469
Osceola,"Highland Township, Precinct 1",County Road Commissioner,,Write-in,,3,0,3
Osceola,"Highland Township, Precinct 1",County Road Commissioner,,Over Vote Count,,0,0,0
Osceola,"Highland Township, Precinct 1",County Road Commissioner,,Under Vote Count,,269,16,285
Osceola,"Highland Township, Precinct 1",County Drain Commissioner,,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",County Drain Commissioner,,David Belden,Republican,468,49,517
Osceola,"Highland Township, Precinct 1",County Drain Commissioner,,Write-in,,1,0,1
Osceola,"Highland Township, Precinct 1",County Drain Commissioner,,Over Vote Count,,0,0,0
Osceola,"Highland Township, Precinct 1",County Drain Commissioner,,Under Vote Count,,102,5,107
Osceola,"Highland Township, Precinct 1",County Surveyor,,Ballots Cast,,571,54,625
Osceola,"Highland Township, Precinct 1",County Surveyor,,Bill Sikkema,Republican,477,51,528
Osceola,"Highland Township, Precinct 1",County Surveyor,,Write-in,,3,0,3
Osceola,"Highland Township, Precinct 1",County Surveyor,,Over Vote Count,,0,0,0
