county,precinct,office,district,party,candidate,election_day,av_counting_boards,early_voting,votes
Barry,"Carlton Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,5,0,1,6
Barry,"Carlton Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Carlton Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Carlton Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Carlton Township, Precinct 1",U.S. Senate,,,Write-ins,0,0,0,0
Barry,"Castleton Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,320,0,128,448
Barry,"Castleton Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,641,0,463,1104
Barry,"Castleton Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,9,0,8,17
Barry,"Castleton Township, Precinct 1",U.S. Senate,,UST,Dave Stein,16,0,9,25
Barry,"Castleton Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,0,1,3
Barry,"Castleton Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,6,0,8,14
Barry,"Castleton Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Castleton Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Castleton Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Castleton Township, Precinct 1",U.S. Senate,,,Write-ins,2,0,1,3
Barry,"Hastings Charter Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,152,265,136,553
Barry,"Hastings Charter Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,627,246,385,1258
Barry,"Hastings Charter Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,15,4,1,20
Barry,"Hastings Charter Township, Precinct 1",U.S. Senate,,UST,Dave Stein,5,2,3,10
Barry,"Hastings Charter Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,1,4,7
Barry,"Hastings Charter Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,2,1,6
Barry,"Hastings Charter Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Hastings Charter Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Hastings Charter Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Hastings Charter Township, Precinct 1",U.S. Senate,,,Write-ins,1,2,0,3
Barry,"Hope Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,195,350,105,650
Barry,"Hope Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,612,347,328,1287
Barry,"Hope Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,25,4,6,35
Barry,"Hope Township, Precinct 1",U.S. Senate,,UST,Dave Stein,8,7,4,19
Barry,"Hope Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,2,2,7
Barry,"Hope Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,4,2,2,8
Barry,"Hope Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Hope Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Hope Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Hope Township, Precinct 1",U.S. Senate,,,Write-ins,1,0,1,2
Barry,"Irving Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,95,334,223,652
Barry,"Irving Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,382,383,908,1673
Barry,"Irving Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,15,10,8,33
Barry,"Irving Township, Precinct 1",U.S. Senate,,UST,Dave Stein,5,8,4,17
Barry,"Irving Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,1,1,4
Barry,"Irving Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,6,1,1,8
Barry,"Irving Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Irving Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Irving Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Irving Township, Precinct 1",U.S. Senate,,,Write-ins,0,0,1,1
Barry,"Johnstown Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,121,307,136,564
Barry,"Johnstown Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,428,303,494,1225
Barry,"Johnstown Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,8,7,4,19
Barry,"Johnstown Township, Precinct 1",U.S. Senate,,UST,Dave Stein,4,9,3,16
Barry,"Johnstown Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,5,1,4,10
Barry,"Johnstown Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,4,6,4,14
Barry,"Johnstown Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Johnstown Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Johnstown Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Johnstown Township, Precinct 1",U.S. Senate,,,Write-ins,2,1,1,4
Barry,"Maple Grove Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,162,0,34,196
Barry,"Maple Grove Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,467,0,148,615
Barry,"Maple Grove Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,7,0,0,7
Barry,"Maple Grove Township, Precinct 1",U.S. Senate,,UST,Dave Stein,11,0,1,12
Barry,"Maple Grove Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,0,0,3
Barry,"Maple Grove Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,5,0,1,6
Barry,"Maple Grove Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Maple Grove Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Maple Grove Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Maple Grove Township, Precinct 1",U.S. Senate,,,Write-ins,0,0,0,0
Barry,"Orangeville Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,132,307,201,640
Barry,"Orangeville Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,432,365,624,1421
Barry,"Orangeville Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,17,7,7,31
Barry,"Orangeville Township, Precinct 1",U.S. Senate,,UST,Dave Stein,5,4,6,15
Barry,"Orangeville Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,6,3,0,9
Barry,"Orangeville Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,2,1,6
Barry,"Orangeville Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Orangeville Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Orangeville Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Orangeville Township, Precinct 1",U.S. Senate,,,Write-ins,3,0,0,3
Barry,"Prairieville Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,102,504,234,840
Barry,"Prairieville Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,319,385,528,1232
Barry,"Prairieville Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,4,7,7,18
Barry,"Prairieville Township, Precinct 1",U.S. Senate,,UST,Dave Stein,8,3,6,17
Barry,"Prairieville Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,0,2,3,5
Barry,"Prairieville Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,0,1,4
Barry,"Prairieville Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Prairieville Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Prairieville Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Prairieville Township, Precinct 1",U.S. Senate,,,Write-ins,1,0,1,2
Barry,"Rutland Charter Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,93,190,102,385
Barry,"Rutland Charter Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,272,160,315,747
Barry,"Rutland Charter Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,8,4,2,14
Barry,"Rutland Charter Township, Precinct 1",U.S. Senate,,UST,Dave Stein,3,1,1,5
Barry,"Rutland Charter Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,1,0,2
Barry,"Rutland Charter Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,1,0,4
Barry,"Rutland Charter Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Rutland Charter Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Rutland Charter Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Rutland Charter Township, Precinct 1",U.S. Senate,,,Write-ins,3,0,3,6
Barry,"Rutland Charter Township, Precinct 2",U.S. Senate,,DEM,Elissa Slotkin,118,327,150,595
Barry,"Rutland Charter Township, Precinct 2",U.S. Senate,,REP,Mike Rogers,305,230,376,911
Barry,"Rutland Charter Township, Precinct 2",U.S. Senate,,LIB,Joseph Solis-Mullen,10,2,4,16
Barry,"Rutland Charter Township, Precinct 2",U.S. Senate,,UST,Dave Stein,2,4,5,11
Barry,"Rutland Charter Township, Precinct 2",U.S. Senate,,GRN,Douglas P. Marsh,2,2,1,5
Barry,"Rutland Charter Township, Precinct 2",U.S. Senate,,NLP,Doug Dern,3,3,1,7
Barry,"Rutland Charter Township, Precinct 2",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Rutland Charter Township, Precinct 2",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Rutland Charter Township, Precinct 2",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Rutland Charter Township, Precinct 2",U.S. Senate,,,Write-ins,1,0,2,3
Barry,"Thornapple Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,118,295,149,562
Barry,"Thornapple Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,469,368,625,1462
Barry,"Thornapple Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,8,8,12,28
Barry,"Thornapple Township, Precinct 1",U.S. Senate,,UST,Dave Stein,4,3,4,11
Barry,"Thornapple Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,5,2,2,9
Barry,"Thornapple Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,2,0,5
Barry,"Thornapple Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Thornapple Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Thornapple Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Thornapple Township, Precinct 1",U.S. Senate,,,Write-ins,2,2,0,4
Barry,"Thornapple Township, Precinct 2",U.S. Senate,,DEM,Elissa Slotkin,139,260,167,566
Barry,"Thornapple Township, Precinct 2",U.S. Senate,,REP,Mike Rogers,416,259,566,1241
Barry,"Thornapple Township, Precinct 2",U.S. Senate,,LIB,Joseph Solis-Mullen,17,4,7,28
Barry,"Thornapple Township, Precinct 2",U.S. Senate,,UST,Dave Stein,8,4,4,16
Barry,"Thornapple Township, Precinct 2",U.S. Senate,,GRN,Douglas P. Marsh,5,3,1,9
Barry,"Thornapple Township, Precinct 2",U.S. Senate,,NLP,Doug Dern,4,2,8,14
Barry,"Thornapple Township, Precinct 2",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Thornapple Township, Precinct 2",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Thornapple Township, Precinct 2",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Thornapple Township, Precinct 2",U.S. Senate,,,Write-ins,2,1,0,3
Barry,"Thornapple Township, Precinct 3",U.S. Senate,,DEM,Elissa Slotkin,202,265,212,679
Barry,"Thornapple Township, Precinct 3",U.S. Senate,,REP,Mike Rogers,390,178,506,1074
Barry,"Thornapple Township, Precinct 3",U.S. Senate,,LIB,Joseph Solis-Mullen,17,5,7,29
Barry,"Thornapple Township, Precinct 3",U.S. Senate,,UST,Dave Stein,7,7,5,19
Barry,"Thornapple Township, Precinct 3",U.S. Senate,,GRN,Douglas P. Marsh,12,1,3,16
Barry,"Thornapple Township, Precinct 3",U.S. Senate,,NLP,Doug Dern,9,1,2,12
Barry,"Thornapple Township, Precinct 3",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Thornapple Township, Precinct 3",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Thornapple Township, Precinct 3",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Thornapple Township, Precinct 3",U.S. Senate,,,Write-ins,3,0,0,3
Barry,"Woodland Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,333,0,50,383
Barry,"Woodland Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,684,0,188,872
Barry,"Woodland Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,12,0,0,12
Barry,"Woodland Township, Precinct 1",U.S. Senate,,UST,Dave Stein,11,0,1,12
Barry,"Woodland Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,0,0,2
Barry,"Woodland Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,5,0,0,5
Barry,"Woodland Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Woodland Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Woodland Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Woodland Township, Precinct 1",U.S. Senate,,,Write-ins,2,0,0,2
Barry,"Yankee Springs Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,140,283,175,598
Barry,"Yankee Springs Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,424,322,591,1337
Barry,"Yankee Springs Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,14,7,4,25
Barry,"Yankee Springs Township, Precinct 1",U.S. Senate,,UST,Dave Stein,10,7,2,19
Barry,"Yankee Springs Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,2,4,9
Barry,"Yankee Springs Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,1,1,4
Barry,"Yankee Springs Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Yankee Springs Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Yankee Springs Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Yankee Springs Township, Precinct 1",U.S. Senate,,,Write-ins,2,0,0,2
Barry,"Yankee Springs Township, Precinct 2",U.S. Senate,,DEM,Elissa Slotkin,128,244,117,489
Barry,"Yankee Springs Township, Precinct 2",U.S. Senate,,REP,Mike Rogers,335,297,374,1006
Barry,"Yankee Springs Township, Precinct 2",U.S. Senate,,LIB,Joseph Solis-Mullen,4,3,4,11
Barry,"Yankee Springs Township, Precinct 2",U.S. Senate,,UST,Dave Stein,4,2,1,7
Barry,"Yankee Springs Township, Precinct 2",U.S. Senate,,GRN,Douglas P. Marsh,2,3,1,6
Barry,"Yankee Springs Township, Precinct 2",U.S. Senate,,NLP,Doug Dern,2,0,1,3
Barry,"Yankee Springs Township, Precinct 2",U.S. Senate,,,James Chapman,0,0,0,0
Barry,"Yankee Springs Township, Precinct 2",U.S. Senate,,,Marcus A. Irvine,0,0,0,0
Barry,"Yankee Springs Township, Precinct 2",U.S. Senate,,,Valerie Lee Willis,0,0,0,0
Barry,"Yankee Springs Township, Precinct 2",U.S. Senate,,,Write-ins,0,0,0,0
Barry,"City of Hastings,Ward 1, Precinct 1",U.S. House,2,DEM,Michael Lynch,117,251,83,451
Barry,"City of Hastings,Ward 1, Precinct 1",U.S. House,2,REP,John R. Moolenaar,239,194,145,578
Barry,"City of Hastings,Ward 1, Precinct 1",U.S. House,2,LIB,Ben DeJong,14,2,4,20
Barry,"City of Hastings,Ward 1, Precinct 1",U.S. House,2,UST,Scott Adams,14,5,3,22
Barry,"City of Hastings,Ward 1, Precinct 1",U.S. House,2,,Write-ins,1,1,0,2
Barry,"City of Hastings,Ward 2, Precinct 2",U.S. House,2,DEM,Michael Lynch,121,167,86,374
Barry,"City of Hastings,Ward 2, Precinct 2",U.S. House,2,REP,John R. Moolenaar,287,99,159,545
Barry,"City of Hastings,Ward 2, Precinct 2",U.S. House,2,LIB,Ben DeJong,12,3,4,19
Barry,"City of Hastings,Ward 2, Precinct 2",U.S. House,2,UST,Scott Adams,11,5,9,25
Barry,"City of Hastings,Ward 2, Precinct 2",U.S. House,2,,Write-ins,4,1,1,6
Barry,"City of Hastings,Ward 3, Precinct 3",U.S. House,2,DEM,Michael Lynch,118,142,95,355
Barry,"City of Hastings,Ward 3, Precinct 3",U.S. House,2,REP,John R. Moolenaar,265,74,149,488
Barry,"City of Hastings,Ward 3, Precinct 3",U.S. House,2,LIB,Ben DeJong,20,7,1,28
Barry,"City of Hastings,Ward 3, Precinct 3",U.S. House,2,UST,Scott Adams,22,2,3,27
Barry,"City of Hastings,Ward 3, Precinct 3",U.S. House,2,,Write-ins,1,0,2,3
Barry,"City of Hastings,Ward 4, Precinct 4",U.S. House,2,DEM,Michael Lynch,110,219,95,424
Barry,"City of Hastings,Ward 4, Precinct 4",U.S. House,2,REP,John R. Moolenaar,221,147,188,556
Barry,"City of Hastings,Ward 4, Precinct 4",U.S. House,2,LIB,Ben DeJong,14,1,10,25
Barry,"City of Hastings,Ward 4, Precinct 4",U.S. House,2,UST,Scott Adams,7,3,4,14
Barry,"City of Hastings,Ward 4, Precinct 4",U.S. House,2,,Write-ins,1,2,0,3
Barry,"Assyria Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,250,0,50,300
Barry,"Assyria Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,628,0,298,926
Barry,"Assyria Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,12,0,1,13
Barry,"Assyria Township, Precinct 1",U.S. House,2,UST,Scott Adams,22,0,2,24
Barry,"Assyria Township, Precinct 1",U.S. House,2,,Write-ins,0,0,0,0
Barry,"Baltimore Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,96,99,66,261
Barry,"Baltimore Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,341,105,337,783
Barry,"Baltimore Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,16,4,2,22
Barry,"Baltimore Township, Precinct 1",U.S. House,2,UST,Scott Adams,19,8,9,36
Barry,"Baltimore Township, Precinct 1",U.S. House,2,,Write-ins,2,0,0,2
Barry,"Barry Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,133,375,163,671
Barry,"Barry Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,374,352,559,1285
Barry,"Barry Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,18,7,10,35
Barry,"Barry Township, Precinct 1",U.S. House,2,UST,Scott Adams,24,13,12,49
Barry,"Barry Township, Precinct 1",U.S. House,2,,Write-ins,0,0,1,1
Barry,"Carlton Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,304,0,105,409
Barry,"Carlton Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,637,0,436,1073
Barry,"Carlton Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,22,0,7,29
Barry,"Carlton Township, Precinct 1",U.S. House,2,UST,Scott Adams,15,0,7,22
Barry,"Carlton Township, Precinct 1",U.S. House,2,,Write-ins,2,0,0,2
Barry,"Castleton Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,308,0,119,427
Barry,"Castleton Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,607,0,467,1074
Barry,"Castleton Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,17,0,8,25
Barry,"Castleton Township, Precinct 1",U.S. House,2,UST,Scott Adams,41,0,14,55
Barry,"Castleton Township, Precinct 1",U.S. House,2,,Write-ins,3,0,1,4
Barry,"Hastings Charter Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,140,243,113,496
Barry,"Hastings Charter Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,605,260,397,1262
Barry,"Hastings Charter Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,16,4,3,23
Barry,"Hastings Charter Township, Precinct 1",U.S. House,2,UST,Scott Adams,25,3,6,34
Barry,"Hastings Charter Township, Precinct 1",U.S. House,2,,Write-ins,1,1,1,3
Barry,"Hope Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,171,324,96,591
Barry,"Hope Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,598,349,330,1277
Barry,"Hope Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,26,8,8,42
Barry,"Hope Township, Precinct 1",U.S. House,2,UST,Scott Adams,25,16,9,50
Barry,"Hope Township, Precinct 1",U.S. House,2,,Write-ins,4,0,2,6
Barry,"Irving Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,90,305,201,596
Barry,"Irving Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,371,403,904,1678
Barry,"Irving Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,17,12,16,45
Barry,"Irving Township, Precinct 1",U.S. House,2,UST,Scott Adams,16,8,11,35
Barry,"Irving Township, Precinct 1",U.S. House,2,,Write-ins,1,0,2,3
Barry,"Johnstown Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,108,282,123,513
Barry,"Johnstown Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,419,313,494,1226
Barry,"Johnstown Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,17,14,5,36
Barry,"Johnstown Township, Precinct 1",U.S. House,2,UST,Scott Adams,15,8,12,35
Barry,"Johnstown Township, Precinct 1",U.S. House,2,,Write-ins,4,1,0,5
Barry,"Maple Grove Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,139,0,28,167
Barry,"Maple Grove Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,471,0,146,617
Barry,"Maple Grove Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,6,0,2,8
Barry,"Maple Grove Township, Precinct 1",U.S. House,2,UST,Scott Adams,21,0,3,24
Barry,"Maple Grove Township, Precinct 1",U.S. House,2,,Write-ins,0,0,0,0
Barry,"Orangeville Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,123,280,174,577
Barry,"Orangeville Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,415,383,630,1428
Barry,"Orangeville Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,25,10,5,40
Barry,"Orangeville Township, Precinct 1",U.S. House,2,UST,Scott Adams,15,5,14,34
Barry,"Orangeville Township, Precinct 1",U.S. House,2,,Write-ins,3,0,0,3
Barry,"Prairieville Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,95,465,208,768
Barry,"Prairieville Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,322,407,536,1265
Barry,"Prairieville Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,4,8,12,24
Barry,"Prairieville Township, Precinct 1",U.S. House,2,UST,Scott Adams,9,8,9,26
Barry,"Prairieville Township, Precinct 1",U.S. House,2,,Write-ins,1,0,1,2
Barry,"Rutland Charter Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,74,174,92,340
Barry,"Rutland Charter Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,264,170,311,745
Barry,"Rutland Charter Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,12,4,1,17
Barry,"Rutland Charter Township, Precinct 1",U.S. House,2,UST,Scott Adams,14,3,5,22
Barry,"Rutland Charter Township, Precinct 1",U.S. House,2,,Write-ins,1,0,3,4
Barry,"Rutland Charter Township, Precinct 2",U.S. House,2,DEM,Michael Lynch,110,297,131,538
Barry,"Rutland Charter Township, Precinct 2",U.S. House,2,REP,John R. Moolenaar,303,252,385,940
Barry,"Rutland Charter Township, Precinct 2",U.S. House,2,LIB,Ben DeJong,14,4,8,26
Barry,"Rutland Charter Township, Precinct 2",U.S. House,2,UST,Scott Adams,4,5,6,15
Barry,"Rutland Charter Township, Precinct 2",U.S. House,2,,Write-ins,2,0,1,3
Barry,"Thornapple Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,100,265,133,498
Barry,"Thornapple Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,473,386,630,1489
Barry,"Thornapple Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,18,7,10,35
Barry,"Thornapple Township, Precinct 1",U.S. House,2,UST,Scott Adams,9,10,6,25
Barry,"Thornapple Township, Precinct 1",U.S. House,2,,Write-ins,2,0,1,3
Barry,"Thornapple Township, Precinct 2",U.S. House,2,DEM,Michael Lynch,127,236,148,511
Barry,"Thornapple Township, Precinct 2",U.S. House,2,REP,John R. Moolenaar,412,275,571,1258
Barry,"Thornapple Township, Precinct 2",U.S. House,2,LIB,Ben DeJong,24,5,17,46
Barry,"Thornapple Township, Precinct 2",U.S. House,2,UST,Scott Adams,13,7,6,26
Barry,"Thornapple Township, Precinct 2",U.S. House,2,,Write-ins,4,0,0,4
Barry,"Thornapple Township, Precinct 3",U.S. House,2,DEM,Michael Lynch,180,248,196,624
Barry,"Thornapple Township, Precinct 3",U.S. House,2,REP,John R. Moolenaar,383,192,508,1083
Barry,"Thornapple Township, Precinct 3",U.S. House,2,LIB,Ben DeJong,42,11,19,72
Barry,"Thornapple Township, Precinct 3",U.S. House,2,UST,Scott Adams,18,5,9,32
Barry,"Thornapple Township, Precinct 3",U.S. House,2,,Write-ins,3,0,0,3
Barry,"Woodland Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,294,0,45,339
Barry,"Woodland Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,698,0,187,885
Barry,"Woodland Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,18,0,2,20
Barry,"Woodland Township, Precinct 1",U.S. House,2,UST,Scott Adams,16,0,1,17
Barry,"Woodland Township, Precinct 1",U.S. House,2,,Write-ins,4,0,0,4
Barry,"Yankee Springs Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,122,260,159,541
Barry,"Yankee Springs Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,426,345,589,1360
Barry,"Yankee Springs Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,24,6,15,45
Barry,"Yankee Springs Township, Precinct 1",U.S. House,2,UST,Scott Adams,12,7,9,28
Barry,"Yankee Springs Township, Precinct 1",U.S. House,2,,Write-ins,6,0,2,8
Barry,"Yankee Springs Township, Precinct 2",U.S. House,2,DEM,Michael Lynch,108,218,117,443
Barry,"Yankee Springs Township, Precinct 2",U.S. House,2,REP,John R. Moolenaar,335,323,371,1029
Barry,"Yankee Springs Township, Precinct 2",U.S. House,2,LIB,Ben DeJong,9,3,3,15
Barry,"Yankee Springs Township, Precinct 2",U.S. House,2,UST,Scott Adams,6,0,3,9
Barry,"Yankee Springs Township, Precinct 2",U.S. House,2,,Write-ins,0,0,0,0
Barry,"Assyria Township, Precinct 1",State House,43,DEM,Danene Shumaker,262,0,51,313
Barry,"Assyria Township, Precinct 1",State House,43,REP,Rachelle Smit,644,0,296,940
Barry,"Assyria Township, Precinct 1",State House,43,,Write-ins,2,0,2,4
