county,precinct,office,district,candidate,party,election_day,absentee,votes
Muskegon,"Laketon Township, Precinct 1",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"Laketon Township, Precinct 1",Governor,,Cast Votes,,764,479,1243
Muskegon,"Laketon Township, Precinct 1",Governor,,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 1",Governor,,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,360,302,662
Muskegon,"Laketon Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,372,170,542
Muskegon,"Laketon Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,13,6,19
Muskegon,"Laketon Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,3,2,5
Muskegon,"Laketon Township, Precinct 1",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,4,2,6
Muskegon,"Laketon Township, Precinct 1",Secretary of State,,Cast Votes,,752,482,1234
Muskegon,"Laketon Township, Precinct 1",Secretary of State,,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 1",Secretary of State,,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 1",Attorney General,,Dana Nessel,DEM,323,269,592
Muskegon,"Laketon Township, Precinct 1",Attorney General,,Matthew DePerno,REP,401,193,594
Muskegon,"Laketon Township, Precinct 1",Attorney General,,"Joseph W. McHugh, Jr.",LIB,11,7,18
Muskegon,"Laketon Township, Precinct 1",Attorney General,,Gerald T. Van Sickle,UST,10,3,13
Muskegon,"Laketon Township, Precinct 1",Attorney General,,Cast Votes,,745,472,1217
Muskegon,"Laketon Township, Precinct 1",Attorney General,,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 1",Attorney General,,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 1",U.S. House,2,Jerry Hilliard,DEM,276,243,519
Muskegon,"Laketon Township, Precinct 1",U.S. House,2,John Moolenaar,REP,437,213,650
Muskegon,"Laketon Township, Precinct 1",U.S. House,2,Nathan Hewer,LIB,19,5,24
Muskegon,"Laketon Township, Precinct 1",U.S. House,2,Cast Votes,,732,461,1193
Muskegon,"Laketon Township, Precinct 1",U.S. House,2,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 1",U.S. House,2,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 1",State Senate,32,Terry J. Sabo,DEM,311,259,570
Muskegon,"Laketon Township, Precinct 1",State Senate,32,Jon C. Bumstead,REP,438,209,647
Muskegon,"Laketon Township, Precinct 1",State Senate,32,Cast Votes,,749,468,1217
Muskegon,"Laketon Township, Precinct 1",State Senate,32,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 1",State Senate,32,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 1",State House,87,Will Snyder,DEM,299,251,550
Muskegon,"Laketon Township, Precinct 1",State House,87,Michael L. Haueisen,REP,430,204,634
Muskegon,"Laketon Township, Precinct 1",State House,87,Cast Votes,,729,455,1184
Muskegon,"Laketon Township, Precinct 1",State House,87,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 1",State House,87,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Democratic,DEM,160,262,422
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Republican,REP,293,137,430
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Libertarian,LIB,2,3,5
Muskegon,"Laketon Township, Precinct 2",Straight Party,,U.S. Taxpayers,UST,1,1,2
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Working Class,WC,2,0,2
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Green,GRN,1,1,2
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Natural Law,NLP,0,0,0
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Cast Votes,,459,404,863
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Over Votes,,0,1,1
Muskegon,"Laketon Township, Precinct 2",Straight Party,,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Gretchen Whitmer,DEM,379,496,875
Muskegon,"Laketon Township, Precinct 2",Governor,,Tudor M. Dixon,REP,553,227,780
Muskegon,"Laketon Township, Precinct 2",Governor,,Mary Buzuma,LIB,6,10,16
Muskegon,"Laketon Township, Precinct 2",Governor,,Donna Brandenburg,UST,10,3,13
Muskegon,"Laketon Township, Precinct 2",Governor,,Kevin Hogan,GRN,3,2,5
Muskegon,"Laketon Township, Precinct 2",Governor,,Daryl M. Simpson,NLP,0,1,1
Muskegon,"Laketon Township, Precinct 2",Governor,,Bob Scott (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Evan S Space (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Cast Votes,,951,739,1690
Muskegon,"Laketon Township, Precinct 2",Governor,,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 2",Governor,,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,Jocelyn Benson,DEM,392,510,902
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,Kristina Elaine Karamo,REP,525,213,738
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,Gregory Scott Stempfle,LIB,12,5,17
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,Christine C. Schwartz,UST,6,4,10
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,1,1,2
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,Cast Votes,,936,733,1669
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,Over Votes,,0,1,1
Muskegon,"Laketon Township, Precinct 2",Secretary of State,,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 2",Attorney General,,Dana Nessel,DEM,365,489,854
Muskegon,"Laketon Township, Precinct 2",Attorney General,,Matthew DePerno,REP,546,226,772
Muskegon,"Laketon Township, Precinct 2",Attorney General,,"Joseph W. McHugh, Jr.",LIB,11,6,17
Muskegon,"Laketon Township, Precinct 2",Attorney General,,Gerald T. Van Sickle,UST,6,5,11
Muskegon,"Laketon Township, Precinct 2",Attorney General,,Cast Votes,,928,726,1654
Muskegon,"Laketon Township, Precinct 2",Attorney General,,Over Votes,,1,1,2
Muskegon,"Laketon Township, Precinct 2",Attorney General,,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 2",U.S. House,2,Jerry Hilliard,DEM,296,413,709
Muskegon,"Laketon Township, Precinct 2",U.S. House,2,John Moolenaar,REP,510,218,728
Muskegon,"Laketon Township, Precinct 2",U.S. House,2,Nathan Hewer,LIB,19,11,30
Muskegon,"Laketon Township, Precinct 2",U.S. House,2,Cast Votes,,825,642,1467
Muskegon,"Laketon Township, Precinct 2",U.S. House,2,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 2",U.S. House,2,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 2",U.S. House,3,Hillary Scholten,DEM,33,42,75
Muskegon,"Laketon Township, Precinct 2",U.S. House,3,John Gibbs,REP,56,36,92
Muskegon,"Laketon Township, Precinct 2",U.S. House,3,Jamie Lewis,LIB,3,3,6
Muskegon,"Laketon Township, Precinct 2",U.S. House,3,Louis Palus,WC,0,1,1
Muskegon,"Laketon Township, Precinct 2",U.S. House,3,Cast Votes,,92,82,174
Muskegon,"Laketon Township, Precinct 2",U.S. House,3,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 2",U.S. House,3,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 2",State Senate,32,Terry J. Sabo,DEM,363,473,836
Muskegon,"Laketon Township, Precinct 2",State Senate,32,Jon C. Bumstead,REP,561,255,816
Muskegon,"Laketon Township, Precinct 2",State Senate,32,Cast Votes,,924,728,1652
Muskegon,"Laketon Township, Precinct 2",State Senate,32,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 2",State Senate,32,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 2",State House,87,Will Snyder,DEM,349,469,818
Muskegon,"Laketon Township, Precinct 2",State House,87,Michael L. Haueisen,REP,554,245,799
Muskegon,"Laketon Township, Precinct 2",State House,87,Cast Votes,,903,714,1617
Muskegon,"Laketon Township, Precinct 2",State House,87,Over Votes,,1,0,1
Muskegon,"Laketon Township, Precinct 2",State House,87,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 2",State House,87,Pamela Pugh,DEM,308,440,748
Muskegon,"Laketon Township, Precinct 2",State House,87,Mitchell Robinson,DEM,284,432,716
Muskegon,"Laketon Township, Precinct 2",State House,87,Tamara D. Carlone,REP,501,232,733
Muskegon,"Laketon Township, Precinct 2",State House,87,Linda Lee Tarver,REP,503,222,725
Muskegon,"Laketon Township, Precinct 2",State House,87,Donna Gundle-Krieg,LIB,20,10,30
Muskegon,"Laketon Township, Precinct 2",State House,87,Bill Hall,LIB,23,11,34
Muskegon,"Laketon Township, Precinct 2",State House,87,Ethan Hobson,UST,18,7,25
Muskegon,"Laketon Township, Precinct 2",State House,87,Mary Anne Hering,WC,32,12,44
Muskegon,"Laketon Township, Precinct 2",State House,87,Cast Votes,,1689,1366,3055
Muskegon,"Laketon Township, Precinct 2",State House,87,Over Votes,,0,1,1
Muskegon,"Laketon Township, Precinct 2",State House,87,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 2",State House,87,Mike Behm,DEM,278,418,696
Muskegon,"Laketon Township, Precinct 2",State House,87,Kathy White,DEM,279,425,704
Muskegon,"Laketon Township, Precinct 2",State House,87,Lena Epstein,REP,505,231,736
Muskegon,"Laketon Township, Precinct 2",State House,87,Sevag Vartanian,REP,468,220,688
Muskegon,"Laketon Township, Precinct 2",State House,87,Eric Larson,LIB,35,14,49
Muskegon,"Laketon Township, Precinct 2",State House,87,Joe Sanger,UST,19,7,26
Muskegon,"Laketon Township, Precinct 2",State House,87,Sherry A. Wells,GRN,20,5,25
Muskegon,"Laketon Township, Precinct 2",State House,87,Kathleen Oakford,NLP,18,4,22
Muskegon,"Laketon Township, Precinct 2",State House,87,Cast Votes,,1622,1324,2946
Muskegon,"Laketon Township, Precinct 2",State House,87,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 2",State House,87,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 3",Straight Party,,Democratic,DEM,148,169,317
Muskegon,"Laketon Township, Precinct 3",Straight Party,,Republican,REP,219,103,322
Muskegon,"Laketon Township, Precinct 3",Straight Party,,Libertarian,LIB,5,0,5
Muskegon,"Laketon Township, Precinct 3",Straight Party,,U.S. Taxpayers,UST,1,0,1
Muskegon,"Laketon Township, Precinct 3",Straight Party,,Working Class,WC,3,0,3
Muskegon,"Laketon Township, Precinct 3",Straight Party,,Green,GRN,1,0,1
Muskegon,"Laketon Township, Precinct 3",Straight Party,,Natural Law,NLP,0,0,0
Muskegon,"Laketon Township, Precinct 3",Straight Party,,Cast Votes,,377,272,649
Muskegon,"Laketon Township, Precinct 3",Straight Party,,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 3",Straight Party,,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Gretchen Whitmer,DEM,319,336,655
Muskegon,"Laketon Township, Precinct 3",Governor,,Tudor M. Dixon,REP,441,185,626
Muskegon,"Laketon Township, Precinct 3",Governor,,Mary Buzuma,LIB,7,5,12
Muskegon,"Laketon Township, Precinct 3",Governor,,Donna Brandenburg,UST,4,4,8
Muskegon,"Laketon Township, Precinct 3",Governor,,Kevin Hogan,GRN,3,1,4
Muskegon,"Laketon Township, Precinct 3",Governor,,Daryl M. Simpson,NLP,1,1,2
Muskegon,"Laketon Township, Precinct 3",Governor,,Bob Scott (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Evan S Space (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Cast Votes,,775,532,1307
Muskegon,"Laketon Township, Precinct 3",Governor,,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 3",Governor,,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,Jocelyn Benson,DEM,325,357,682
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,Kristina Elaine Karamo,REP,407,165,572
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,Gregory Scott Stempfle,LIB,17,5,22
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,Christine C. Schwartz,UST,6,3,9
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,1,1,2
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,Cast Votes,,756,531,1287
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,Over Votes,,1,0,1
Muskegon,"Laketon Township, Precinct 3",Secretary of State,,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 3",Attorney General,,Dana Nessel,DEM,298,332,630
Muskegon,"Laketon Township, Precinct 3",Attorney General,,Matthew DePerno,REP,430,183,613
Muskegon,"Laketon Township, Precinct 3",Attorney General,,"Joseph W. McHugh, Jr.",LIB,15,8,23
Muskegon,"Laketon Township, Precinct 3",Attorney General,,Gerald T. Van Sickle,UST,8,4,12
Muskegon,"Laketon Township, Precinct 3",Attorney General,,Cast Votes,,751,527,1278
Muskegon,"Laketon Township, Precinct 3",Attorney General,,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 3",Attorney General,,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 3",U.S. House,2,Jerry Hilliard,DEM,268,295,563
Muskegon,"Laketon Township, Precinct 3",U.S. House,2,John Moolenaar,REP,451,216,667
Muskegon,"Laketon Township, Precinct 3",U.S. House,2,Nathan Hewer,LIB,22,11,33
Muskegon,"Laketon Township, Precinct 3",U.S. House,2,Cast Votes,,741,522,1263
Muskegon,"Laketon Township, Precinct 3",U.S. House,2,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 3",U.S. House,2,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 3",State Senate,32,Terry J. Sabo,DEM,318,320,638
Muskegon,"Laketon Township, Precinct 3",State Senate,32,Jon C. Bumstead,REP,440,207,647
Muskegon,"Laketon Township, Precinct 3",State Senate,32,Cast Votes,,758,527,1285
Muskegon,"Laketon Township, Precinct 3",State Senate,32,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 3",State Senate,32,Unresolved,,0,0,0
Muskegon,"Laketon Township, Precinct 3",State House,87,Will Snyder,DEM,302,321,623
Muskegon,"Laketon Township, Precinct 3",State House,87,Michael L. Haueisen,REP,428,202,630
Muskegon,"Laketon Township, Precinct 3",State House,87,Cast Votes,,730,523,1253
Muskegon,"Laketon Township, Precinct 3",State House,87,Over Votes,,0,0,0
Muskegon,"Laketon Township, Precinct 3",State House,87,Unresolved,,0,0,0
Muskegon,"Montague Township, Precinct 1",Straight Party,,Democratic,DEM,184,0,184
Muskegon,"Montague Township, Precinct 1",Straight Party,,Republican,REP,229,0,229
Muskegon,"Montague Township, Precinct 1",Straight Party,,Libertarian,LIB,1,0,1
Muskegon,"Montague Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,1,0,1
Muskegon,"Montague Township, Precinct 1",Straight Party,,Working Class,WC,3,0,3
Muskegon,"Montague Township, Precinct 1",Straight Party,,Green,GRN,4,0,4
Muskegon,"Montague Township, Precinct 1",Straight Party,,Natural Law,NLP,0,0,0
Muskegon,"Montague Township, Precinct 1",Straight Party,,Cast Votes,,422,0,422
Muskegon,"Montague Township, Precinct 1",Straight Party,,Over Votes,,0,0,0
Muskegon,"Montague Township, Precinct 1",Straight Party,,Unresolved,,0,0,0
Muskegon,"Montague Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,367,0,367
Muskegon,"Montague Township, Precinct 1",Governor,,Tudor M. Dixon,REP,406,0,406
Muskegon,"Montague Township, Precinct 1",Governor,,Mary Buzuma,LIB,12,0,12
Muskegon,"Montague Township, Precinct 1",Governor,,Donna Brandenburg,UST,6,0,6
Muskegon,"Montague Township, Precinct 1",Governor,,Kevin Hogan,GRN,2,0,2
Muskegon,"Montague Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,1,0,1
Muskegon,"Montague Township, Precinct 1",Governor,,Bob Scott (W),,0,0,0
Muskegon,"Montague Township, Precinct 1",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"Montague Township, Precinct 1",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"Montague Township, Precinct 1",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"Montague Township, Precinct 1",Governor,,Evan S Space (W),,0,0,0
Muskegon,"Montague Township, Precinct 1",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"Montague Township, Precinct 1",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"Montague Township, Precinct 1",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"Montague Township, Precinct 1",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"Montague Township, Precinct 1",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"Montague Township, Precinct 1",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"Montague Township, Precinct 1",Governor,,Cast Votes,,794,0,794
Muskegon,"Montague Township, Precinct 1",Governor,,Over Votes,,0,0,0
Muskegon,"Montague Township, Precinct 1",Governor,,Unresolved,,0,0,0
Muskegon,"Montague Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,383,0,383
Muskegon,"Montague Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,383,0,383
Muskegon,"Montague Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,10,0,10
Muskegon,"Montague Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,7,0,7
Muskegon,"Montague Township, Precinct 1",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,4,0,4
Muskegon,"Montague Township, Precinct 1",Secretary of State,,Cast Votes,,787,0,787
Muskegon,"Montague Township, Precinct 1",Secretary of State,,Over Votes,,0,0,0
Muskegon,"Montague Township, Precinct 1",Secretary of State,,Unresolved,,0,0,0
Muskegon,"Montague Township, Precinct 1",Attorney General,,Dana Nessel,DEM,359,0,359
Muskegon,"Montague Township, Precinct 1",Attorney General,,Matthew DePerno,REP,394,0,394
Muskegon,"Montague Township, Precinct 1",Attorney General,,"Joseph W. McHugh, Jr.",LIB,13,0,13
Muskegon,"Montague Township, Precinct 1",Attorney General,,Gerald T. Van Sickle,UST,12,0,12
Muskegon,"Montague Township, Precinct 1",Attorney General,,Cast Votes,,778,0,778
Muskegon,"Montague Township, Precinct 1",Attorney General,,Over Votes,,0,0,0
Muskegon,"Montague Township, Precinct 1",Attorney General,,Unresolved,,0,0,0
Muskegon,"Montague Township, Precinct 1",U.S. House,2,Jerry Hilliard,DEM,302,0,302
Muskegon,"Montague Township, Precinct 1",U.S. House,2,John Moolenaar,REP,439,0,439
Muskegon,"Montague Township, Precinct 1",U.S. House,2,Nathan Hewer,LIB,25,0,25
Muskegon,"Montague Township, Precinct 1",U.S. House,2,Cast Votes,,766,0,766
Muskegon,"Montague Township, Precinct 1",U.S. House,2,Over Votes,,0,0,0
Muskegon,"Montague Township, Precinct 1",U.S. House,2,Unresolved,,0,0,0
Muskegon,"Montague Township, Precinct 1",State Senate,32,Terry J. Sabo,DEM,316,0,316
Muskegon,"Montague Township, Precinct 1",State Senate,32,Jon C. Bumstead,REP,459,0,459
Muskegon,"Montague Township, Precinct 1",State Senate,32,Cast Votes,,775,0,775
Muskegon,"Montague Township, Precinct 1",State Senate,32,Over Votes,,0,0,0
Muskegon,"Montague Township, Precinct 1",State Senate,32,Unresolved,,0,0,0
Muskegon,"Montague Township, Precinct 1",State House,102,Brian Hosticka,DEM,336,0,336
Muskegon,"Montague Township, Precinct 1",State House,102,Curt VanderWall,REP,440,0,440
Muskegon,"Montague Township, Precinct 1",State House,102,Cast Votes,,776,0,776
Muskegon,"Montague Township, Precinct 1",State House,102,Over Votes,,0,0,0
Muskegon,"Montague Township, Precinct 1",State House,102,Unresolved,,0,0,0
Muskegon,"Moorland Township, Precinct 1",Straight Party,,Democratic,DEM,102,0,102
Muskegon,"Moorland Township, Precinct 1",Straight Party,,Republican,REP,257,0,257
Muskegon,"Moorland Township, Precinct 1",Straight Party,,Libertarian,LIB,2,0,2
Muskegon,"Moorland Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,0,0,0
Muskegon,"Moorland Township, Precinct 1",Straight Party,,Working Class,WC,4,0,4
Muskegon,"Moorland Township, Precinct 1",Straight Party,,Green,GRN,1,0,1
Muskegon,"Moorland Township, Precinct 1",Straight Party,,Natural Law,NLP,0,0,0
Muskegon,"Moorland Township, Precinct 1",Straight Party,,Cast Votes,,366,0,366
Muskegon,"Moorland Township, Precinct 1",Straight Party,,Over Votes,,0,0,0
Muskegon,"Moorland Township, Precinct 1",Straight Party,,Unresolved,,0,0,0
Muskegon,"Moorland Township, Precinct 1",Governor,,Gretchen Whitmer,DEM,211,0,211
Muskegon,"Moorland Township, Precinct 1",Governor,,Tudor M. Dixon,REP,494,0,494
Muskegon,"Moorland Township, Precinct 1",Governor,,Mary Buzuma,LIB,10,0,10
Muskegon,"Moorland Township, Precinct 1",Governor,,Donna Brandenburg,UST,11,0,11
Muskegon,"Moorland Township, Precinct 1",Governor,,Kevin Hogan,GRN,2,0,2
Muskegon,"Moorland Township, Precinct 1",Governor,,Daryl M. Simpson,NLP,0,0,0
Muskegon,"Moorland Township, Precinct 1",Governor,,Bob Scott (W),,0,0,0
Muskegon,"Moorland Township, Precinct 1",Governor,,Elizabeth Ann Adkisson (W),,0,0,0
Muskegon,"Moorland Township, Precinct 1",Governor,,Ervin Joseph Lamie (W),,0,0,0
Muskegon,"Moorland Township, Precinct 1",Governor,,Eugene Rosell Hunt Jr (W),,0,0,0
Muskegon,"Moorland Township, Precinct 1",Governor,,Evan S Space (W),,0,0,0
Muskegon,"Moorland Township, Precinct 1",Governor,,Joseph Irving (W),,0,0,0
Muskegon,"Moorland Township, Precinct 1",Governor,,Joseph Michael Hunt (W),,0,0,0
Muskegon,"Moorland Township, Precinct 1",Governor,,Joyce Priscilla Gipson (W),,0,0,0
Muskegon,"Moorland Township, Precinct 1",Governor,,Justi Paul Blackburn (W),,0,0,0
Muskegon,"Moorland Township, Precinct 1",Governor,,Michael David Kelly (W),,0,0,0
Muskegon,"Moorland Township, Precinct 1",Governor,,Michael Ray Deck (W),,0,0,0
Muskegon,"Moorland Township, Precinct 1",Governor,,Cast Votes,,728,0,728
Muskegon,"Moorland Township, Precinct 1",Governor,,Over Votes,,0,0,0
Muskegon,"Moorland Township, Precinct 1",Governor,,Unresolved,,0,0,0
Muskegon,"Moorland Township, Precinct 1",Secretary of State,,Jocelyn Benson,DEM,238,0,238
Muskegon,"Moorland Township, Precinct 1",Secretary of State,,Kristina Elaine Karamo,REP,456,0,456
Muskegon,"Moorland Township, Precinct 1",Secretary of State,,Gregory Scott Stempfle,LIB,12,0,12
Muskegon,"Moorland Township, Precinct 1",Secretary of State,,Christine C. Schwartz,UST,9,0,9
Muskegon,"Moorland Township, Precinct 1",Secretary of State,,"Larry James Hutchinson, Jr.",GRN,2,0,2
Muskegon,"Moorland Township, Precinct 1",Secretary of State,,Cast Votes,,717,0,717
Muskegon,"Moorland Township, Precinct 1",Secretary of State,,Over Votes,,0,0,0
Muskegon,"Moorland Township, Precinct 1",Secretary of State,,Unresolved,,0,0,0
Muskegon,"Moorland Township, Precinct 1",Attorney General,,Dana Nessel,DEM,221,0,221
Muskegon,"Moorland Township, Precinct 1",Attorney General,,Matthew DePerno,REP,469,0,469
Muskegon,"Moorland Township, Precinct 1",Attorney General,,"Joseph W. McHugh, Jr.",LIB,17,0,17
Muskegon,"Moorland Township, Precinct 1",Attorney General,,Gerald T. Van Sickle,UST,9,0,9
Muskegon,"Moorland Township, Precinct 1",Attorney General,,Cast Votes,,716,0,716
Muskegon,"Moorland Township, Precinct 1",Attorney General,,Over Votes,,0,0,0
Muskegon,"Moorland Township, Precinct 1",Attorney General,,Unresolved,,0,0,0
Muskegon,"Moorland Township, Precinct 1",U.S. House,2,Jerry Hilliard,DEM,179,0,179
Muskegon,"Moorland Township, Precinct 1",U.S. House,2,John Moolenaar,REP,501,0,501
Muskegon,"Moorland Township, Precinct 1",U.S. House,2,Nathan Hewer,LIB,24,0,24
Muskegon,"Moorland Township, Precinct 1",U.S. House,2,Cast Votes,,704,0,704
Muskegon,"Moorland Township, Precinct 1",U.S. House,2,Over Votes,,0,0,0
Muskegon,"Moorland Township, Precinct 1",U.S. House,2,Unresolved,,0,0,0
Muskegon,"Moorland Township, Precinct 1",State Senate,33,Mark Bignell,DEM,177,0,177
Muskegon,"Moorland Township, Precinct 1",State Senate,33,Rick Outman,REP,497,0,497
Muskegon,"Moorland Township, Precinct 1",State Senate,33,Jay Gillotte,LIB,23,0,23
Muskegon,"Moorland Township, Precinct 1",State Senate,33,Cast Votes,,697,0,697
Muskegon,"Moorland Township, Precinct 1",State Senate,33,Over Votes,,0,0,0
Muskegon,"Moorland Township, Precinct 1",State Senate,33,Unresolved,,0,0,0
Muskegon,"Moorland Township, Precinct 1",State House,89,Sharon McConnon,DEM,180,0,180
Muskegon,"Moorland Township, Precinct 1",State House,89,Luke Meerman,REP,528,0,528
Muskegon,"Moorland Township, Precinct 1",State House,89,Cast Votes,,708,0,708
Muskegon,"Moorland Township, Precinct 1",State House,89,Over Votes,,0,0,0
Muskegon,"Moorland Township, Precinct 1",State House,89,Unresolved,,0,0,0
Muskegon,"Muskegon Charter Township, Precinct 1",Straight Party,,Democratic,DEM,140,163,303
Muskegon,"Muskegon Charter Township, Precinct 1",Straight Party,,Republican,REP,155,68,223
Muskegon,"Muskegon Charter Township, Precinct 1",Straight Party,,Libertarian,LIB,3,2,5
Muskegon,"Muskegon Charter Township, Precinct 1",Straight Party,,U.S. Taxpayers,UST,2,1,3
